A0,A#0,B0,C0,C#0,D0,D#0,E0,F0,F#0,G0,G#0,A1,A#1,B1,C1,C#1,D1,D#1,E1,F1,F#1,G1,G#1,A2,A#2,B2,C2,C#2,D2,D#2,E2,F2,F#2,G2,G#2,A3,A#3,B3,C3,C#3,D3,D#3,E3,F3,F#3,G3,G#3,A4,A#4,B4,C4,C#4,D4,D#4,E4,F4,F#4,G4,G#4,A5,A#5,B5,C5,C#5,D5,D#5,E5,F5,F#5,G5,G#5,A6,A#6,B6,C6,C#6,D6,D#6,E6,F6,F#6,G6,G#6,A7,A#7
189.32524,215.19463,832.0047,339.09262,252.55458,363.86719,288.72614,234.69905,417.60083,342.60834,433.28061,218.08485,258.16916,256.43448,556.04181,408.76038,174.2588,246.13347,468.87106,514.50446,446.5015,337.43216,167.12717,316.06897,429.95367,350.73132,354.44025,255.58244,273.15549,213.37599,196.35812,136.12999,119.02525,196.74236,131.89331,111.32281,139.17627,150.86601,108.90556,107.58513,137.70354,125.10809,118.20324,113.0159,101.81326,108.23751,88.508148,94.457207,80.272202,75.625221,72.558167,81.781532,71.517097,66.378593,69.923256,67.328598,54.781555,64.831261,48.413345,52.413406,50.635281,47.238297,43.720596,37.339695,38.041862,37.795441,32.648796,32.775848,34.343903,27.903364,28.84226,30.849686,29.439817,28.379763,25.634441,25.661736,26.753613,24.348085,24.660822,23.635418,24.130795,24.654129,20.844305,24.993706,24.018641,24.206463
187.51295,137.37407,640.04437,307.01315,240.99786,286.60724,283.82098,180.08513,168.2036,226.05235,173.19164,268.62329,249.14499,355.3396,427.57739,394.18188,210.32857,310.71445,362.14438,664.83301,339.76804,182.84032,346.09711,262.13144,198.70572,415.39224,487.31418,324.49783,336.75616,284.97934,205.58258,209.87959,101.0821,130.62584,124.59264,140.45164,156.3508,152.08743,127.98092,136.08826,131.59818,102.81978,101.65327,106.04369,100.81815,90.028297,76.658264,114.96799,94.260666,78.846367,77.963768,69.904808,78.301117,61.606934,64.586021,58.846989,62.038696,56.092342,51.619953,64.931686,45.523701,51.922367,41.901131,43.585167,39.171349,37.574486,34.675629,33.326614,34.299137,29.131174,29.266981,29.859354,31.44763,29.39039,27.072798,28.406801,25.12599,27.8717,26.42572,24.516029,23.509029,23.307919,21.670877,23.290613,22.968382,21.927563
211.60695,326.64166,1068.266,378.87988,312.36819,173.8625,197.37538,157.03893,172.50938,343.70337,347.09268,234.57104,188.05331,294.64981,484.69434,366.18213,176.02449,162.34451,446.97385,879.37103,319.73801,344.27289,166.14365,220.69844,273.52917,328.50916,456.50656,218.39401,328.93802,219.79332,170.01793,178.83575,160.87257,157.93681,94.994774,99.401863,100.04071,93.387238,137.24686,129.09581,103.11218,95.503258,100.18689,79.982468,104.88245,75.632263,88.824593,64.286591,92.986465,89.435814,78.370667,74.522034,79.508163,69.624992,63.261723,65.263771,75.244263,59.962627,54.733768,55.229599,43.587219,49.989342,43.169132,38.856056,38.531414,35.504169,33.157253,30.715593,32.97403,33.049656,33.277534,30.47588,31.3554,28.264559,25.624308,26.595783,25.949715,26.993984,24.854038,23.443161,22.552864,24.86985,22.20434,23.242134,21.467596,22.522694
344.81049,151.89482,789.51538,389.99557,184.31311,298.25555,373.10788,282.10828,237.52162,303.9874,173.45744,295.29965,337.61441,258.31842,419.06448,441.55045,175.0815,300.53119,355.51907,558.90155,379.70377,420.70712,203.80931,219.14159,273.9313,232.3754,550.74768,280.88934,206.65274,274.99402,204.99167,159.71046,135.52483,197.63582,131.99261,127.11659,134.53488,100.35625,87.725784,106.8384,109.26369,130.858,100.71539,88.810661,119.55742,93.11129,81.956833,113.03159,80.907799,95.27372,79.33416,76.716827,80.001312,72.197212,74.657005,70.935524,63.962357,62.984657,57.388264,49.200199,54.329632,44.686691,41.903324,40.167286,37.531147,35.57774,31.561384,31.482841,34.504932,35.069592,30.779018,30.72978,31.547131,30.63455,27.986204,28.275274,28.447668,27.130718,24.096697,25.207085,23.362869,22.247818,23.40099,23.682762,23.978134,25.000868
171.1413,192.09816,846.28656,370.70209,201.37871,258.48642,352.92694,131.01213,221.42111,198.25797,353.41476,265.32877,364.55551,471.95074,384.42657,208.77602,248.26648,399.50089,363.64841,693.07837,356.20255,284.02817,224.02031,183.69272,214.5428,299.24805,378.12717,263.05862,254.66937,330.64633,240.24664,106.48048,154.99899,201.53102,121.3617,107.57404,104.41503,130.39023,126.13844,106.94798,100.35464,96.164764,98.098061,97.84819,104.01431,88.476234,84.109192,115.40028,96.414337,96.663834,86.294327,77.696945,88.367348,85.041328,69.406181,72.921745,68.95015,64.442207,57.913826,51.614994,49.571331,49.816593,40.78397,43.572598,38.48912,39.735069,33.796658,34.079689,33.35849,31.846691,31.514105,34.192753,28.90773,32.015457,28.673496,29.087376,26.340502,26.690205,25.287418,27.160061,23.614151,22.740791,25.800499,24.367941,22.676327,23.791813
283.15015,229.55154,719.63599,227.2715,131.13568,290.48907,469.44342,283.20743,231.01549,371.31201,365.1438,212.81161,411.88824,204.73764,428.92944,395.25647,297.20969,360.26733,364.04279,601.1582,364.68002,309.74658,253.91833,320.02789,296.24487,400.10477,300.35818,227.6727,204.60422,288.3786,177.07581,125.25006,156.66393,115.41048,97.883125,124.54223,139.4509,108.38108,113.60333,125.70089,114.80186,96.518822,93.575363,101.84496,87.78833,89.557182,106.59087,105.26059,75.294388,129.60492,94.91333,80.967293,82.110382,69.60453,76.358765,66.675842,67.888184,59.801235,55.921288,50.185886,45.263523,45.306725,46.654449,40.886272,38.346127,35.89098,33.424854,32.935818,32.240528,30.052473,30.057386,28.137119,28.246469,28.528912,26.898661,26.741375,25.63007,25.267252,25.11883,25.874958,22.956619,22.463219,23.90435,24.123392,23.567581,23.175518
231.95651,294.6701,702.22662,294.85315,142.46994,195.85858,231.69072,217.10364,211.14946,383.45667,287.0687,260.53561,320.6828,340.7262,617.04065,223.5273,275.88748,309.40897,371.10791,748.20801,493.38745,197.8653,281.18347,304.44003,205.74084,201.9292,422.89236,249.50952,328.37759,210.47285,212.52977,184.5916,108.43468,166.25864,131.26575,118.19834,153.39066,119.073,109.37096,109.13741,102.71542,99.925919,92.241386,89.861946,103.85683,71.877808,79.302589,85.142303,96.435989,101.37777,82.663765,67.556488,69.423141,73.522697,61.906647,64.291946,65.399574,59.220306,53.6763,54.492516,54.554859,44.152714,40.534458,40.336376,37.470615,39.946663,33.769161,36.652729,31.318035,32.763107,31.721506,29.242575,29.588177,28.081287,26.880796,27.748953,25.898718,28.287176,25.848112,24.790302,22.412844,22.101395,22.431479,23.958649,24.325466,21.304163
129.61295,311.0769,670.33679,310.52475,218.30542,185.53293,404.69006,217.83426,323.20959,306.78345,219.29292,217.20465,271.37289,300.54791,374.73456,284.69031,243.41211,407.58054,431.36319,602.52966,504.75586,292.43408,194.15054,469.89618,301.94269,333.95346,336.3533,287.85614,254.20952,250.96487,233.25113,157.39165,118.9888,226.7283,93.472748,86.409119,113.75609,103.32232,117.96238,127.73507,113.59088,110.20136,102.12227,108.08497,93.806206,98.741898,83.887794,100.10649,93.658089,104.06358,100.4398,73.684608,76.626633,68.719536,64.446495,65.174255,71.169777,61.04821,59.390068,49.733612,46.062008,44.321289,42.781948,40.720917,39.085217,39.315632,33.668865,30.90279,32.030708,35.374207,29.836878,30.394461,28.987211,30.43585,28.247078,28.587908,27.050291,26.565729,27.104881,24.931112,25.686029,25.530087,24.567339,26.313787,23.868824,24.655174
257.40521,305.92395,757.24268,302.70865,267.23468,172.72536,289.61359,176.82922,267.91122,145.96815,188.12305,369.75723,286.03073,450.70807,376.3031,336.2822,257.26404,275.06674,325.9725,577.98285,468.93994,369.59695,251.95793,232.70497,252.67978,168.03271,462.23325,304.95535,176.51013,208.64172,275.86984,239.30968,96.223434,245.76361,100.15832,155.04588,133.76814,126.899,90.976242,108.98004,137.97562,120.42928,115.32284,129.76314,101.9391,92.055481,89.940544,94.857918,68.836899,88.997421,94.566826,77.770195,84.093971,60.588215,76.820282,68.525787,68.341904,64.719383,60.841873,48.710644,52.075439,45.689144,45.102726,48.780792,43.147518,43.206741,35.957695,34.221161,33.057629,30.920746,36.133842,31.550282,28.781044,28.298717,30.963932,29.225992,29.07247,27.41099,27.440174,25.514767,25.429319,25.760136,25.562744,24.724514,27.981848,24.754496
181.82161,218.70944,839.05231,344.21118,127.74651,269.51215,276.73203,403.10529,290.56482,173.69925,203.02771,237.11844,295.05237,449.38239,597.51123,189.39796,226.42296,294.09689,345.87039,565.81842,285.42767,381.37134,307.25009,534.75824,308.64624,296.29858,340.43579,360.66998,299.80264,185.23267,214.5735,180.76198,143.28033,197.87744,147.464,185.89241,172.00449,125.91847,95.680267,104.04895,134.84038,104.74279,83.234268,108.00757,83.67234,78.78624,82.614632,109.64605,100.49635,108.86501,97.53289,80.304169,76.651115,70.345306,69.770706,76.635086,63.800838,65.966553,56.063187,61.657158,57.403664,49.035183,48.190372,49.53643,44.295826,42.806316,34.638649,32.746555,36.091629,31.773499,28.419254,29.35405,28.489716,28.114218,28.380455,29.324686,27.720745,24.766455,24.693377,23.412901,22.532726,24.572886,22.235785,22.695515,23.631882,24.320152
307.84924,292.81516,658.22211,442.34567,271.66306,313.47803,211.58737,161.63945,194.87801,248.00838,172.22737,299.06607,385.93781,373.70963,478.90518,241.53296,250.15373,235.84013,255.96373,551.7149,367.57288,317.26553,146.50864,879.87347,257.99417,351.59943,361.16013,210.60266,201.79823,161.4904,225.85678,99.479637,117.55015,180.67241,142.9942,149.1129,173.50656,131.7787,104.52112,90.755272,93.628983,117.98143,97.488571,90.66275,113.83755,63.571316,76.288002,94.847244,90.635124,89.429565,98.774605,78.7071,85.111275,83.848915,66.55687,56.220478,62.296776,61.28746,51.041058,47.104439,44.261032,43.789875,43.349621,41.047726,43.149601,38.477741,37.065208,34.363834,28.185844,34.839935,30.510921,30.435839,27.576931,29.896643,25.743176,24.117781,25.533804,25.78355,23.409542,24.35837,23.76613,21.971758,21.980375,23.118504,22.32906,21.107334
100.96492,216.56982,878.35834,365.24933,174.0963,289.1788,221.19492,217.47659,244.06453,294.30743,273.0434,298.07129,123.39444,454.92496,405.90689,296.70316,230.3895,273.17105,439.35544,614.67133,281.58643,323.62949,388.64575,777.98547,300.33679,268.84003,406.70572,279.06528,179.96854,193.32455,180.40947,135.16068,162.73407,228.90904,94.623749,116.96487,157.57901,126.90102,94.599144,123.01907,126.41344,117.7222,112.14119,92.792854,88.773575,87.685959,75.440269,114.13799,103.16434,86.694756,102.8735,84.544708,82.370064,71.988708,63.084183,61.595688,65.056908,62.099293,57.226398,46.670856,45.850178,48.373787,41.129421,42.059978,39.259285,39.762829,35.835758,32.635792,32.589233,33.496101,30.49349,33.677868,29.8941,27.632587,28.073326,24.730158,23.858688,22.210518,23.006578,22.327303,22.712898,23.304098,21.863947,22.869921,21.117138,22.007853
221.70932,414.36697,689.71216,235.92943,228.9817,288.95987,249.24724,375.53302,107.00371,271.15869,183.30406,204.96201,187.20686,331.42963,478.58044,345.12051,156.63359,197.89487,330.24506,393.35281,259.17023,368.00595,316.36462,701.33966,306.3338,272.77063,290.76508,223.85547,204.06271,163.81017,226.00807,147.02094,109.17688,207.01404,114.88003,102.19263,129.76666,84.57785,101.97475,97.622673,120.13372,107.22508,92.173973,112.21756,110.84598,74.350044,82.032585,89.466431,78.735046,84.709381,101.94412,70.093697,73.375183,78.233337,64.567116,63.163662,56.329632,60.725861,52.653896,49.790421,49.983013,48.870384,38.470531,39.46043,37.972874,42.302383,37.853188,33.265358,32.569466,32.034477,31.775694,29.314606,29.853508,26.217525,26.484781,27.733814,24.836575,25.300581,22.217754,23.153072,22.484095,22.352884,22.825359,20.807346,22.093052,20.941729
238.62827,162.01242,882.50684,499.43198,164.42525,151.72736,255.7563,164.10953,234.47771,323.23422,301.24637,142.00237,253.40936,155.16507,461.02817,210.42754,253.15501,272.19901,573.05237,482.79935,248.81541,298.02344,276.12155,809.88794,250.54111,315.4751,366.13864,157.81303,180.73393,222.90051,247.25505,121.76721,110.45255,180.67046,93.88266,112.10715,125.34477,104.62939,111.17526,127.42574,96.222649,109.24323,92.726639,104.13535,102.86762,79.605087,97.718445,100.56899,85.801147,73.039536,109.78623,73.613853,76.137718,69.641022,68.052368,58.551685,63.610138,62.189991,53.453674,55.79977,47.621437,43.637669,43.187244,39.41573,32.365654,34.731216,35.669762,31.488173,31.64929,30.903336,30.433039,29.272739,26.56151,25.924379,25.302294,24.802107,26.280737,23.676491,21.465097,25.392508,23.638973,23.298656,22.510105,21.276363,22.260872,23.615063
224.52011,508.10583,653.97809,234.51532,262.41501,250.58537,381.05804,146.26573,284.99792,120.22664,259.87421,311.02951,349.9903,432.91385,479.36996,375.13107,292.84756,297.34027,553.60541,423.42487,300.16006,358.68063,280.47739,460.01367,269.91937,289.26617,377.22687,228.00003,217.70132,227.48506,215.76225,119.06941,148.1449,200.93472,137.07726,122.31447,131.32922,140.93318,135.56694,127.37932,101.26567,115.10344,114.66688,113.84612,94.699387,89.190041,91.501045,95.433449,78.50621,85.392113,93.977348,88.774193,72.084923,65.641502,72.187508,73.082993,59.838673,52.092476,48.611416,55.621136,44.944859,49.934074,49.593243,40.024502,40.353828,37.260139,35.718643,32.641144,33.457649,33.960865,30.28792,29.294622,28.616665,29.255716,27.974382,28.979864,28.147228,27.013706,25.511908,27.777596,24.537111,24.896969,25.484882,24.192759,22.303768,22.997032
244.59549,392.5744,1090.1875,372.1882,231.5777,353.68362,164.31052,234.42706,408.68649,415.86923,112.85874,260.74023,270.58408,318.43097,603.89172,412.86392,214.79037,397.63409,361.21069,316.91614,275.42538,260.91821,503.76422,295.3324,269.86383,247.70125,315.39743,188.60881,214.74385,208.39558,187.57973,98.534294,209.20715,213.56462,115.36159,107.74494,125.77515,116.10422,112.26141,113.30513,135.85918,108.42174,140.73532,112.2403,89.96653,88.516335,89.772911,111.39122,87.369705,84.99369,108.06324,96.136292,125.05201,89.025009,77.653976,72.485176,65.231781,63.133274,56.711147,63.241402,57.604816,53.745781,45.22525,43.316078,38.919514,43.582291,40.664661,36.257202,36.23296,32.983414,32.163582,29.582275,30.696426,32.212006,30.36742,28.443571,26.435534,27.604309,26.627216,26.175447,24.406193,23.934231,24.810308,23.198114,22.999985,24.558811
216.06384,478.61075,848.23816,346.32825,171.15984,324.30267,355.89722,204.60278,158.40218,282.65894,288.78595,270.3187,363.09821,313.36563,681.45697,301.04507,272.0889,419.75885,404.29504,483.03851,414.49438,326.50357,404.24338,363.37402,316.85468,256.54764,364.84998,224.27983,225.80061,258.08459,199.61179,138.96997,146.70335,225.32793,106.29336,119.39169,115.13744,143.68283,147.92603,104.07401,112.32368,114.84054,120.78809,111.12038,86.439667,90.410492,78.915154,88.791779,95.143021,78.930145,108.48811,83.609291,87.115257,65.328682,68.7752,67.646263,70.093239,56.106903,48.74646,46.163692,45.727436,45.803467,42.889179,44.169994,40.538342,33.344959,36.819511,37.594856,36.749199,30.960951,30.691843,32.755493,27.92477,26.627842,27.620865,28.063429,26.355709,26.127954,23.988066,24.718195,25.388109,24.795515,23.95734,23.416061,24.275625,22.152855
154.76201,149.69614,710.00336,374.51364,151.64659,316.5592,223.72656,227.85846,169.86119,105.29945,347.41327,359.40561,391.34195,233.7765,603.87482,260.32986,240.16978,188.06593,363.44678,562.96967,264.96606,325.97388,416.26257,446.61606,342.52826,429.89056,529.21375,217.79456,240.04996,198.83282,223.58041,126.39841,166.17912,166.79312,123.68629,148.31758,111.3871,103.99733,127.98027,86.120895,127.04061,121.86669,144.52899,114.4986,78.076614,78.845573,91.426704,93.959084,85.775803,95.236809,87.646347,76.989876,80.204224,67.017097,78.577393,77.874641,60.767593,56.599289,54.579411,50.202133,50.99136,49.148621,50.609642,40.507641,38.452339,42.537308,35.153957,34.97813,36.202385,33.229771,34.859329,27.878824,30.076645,28.34198,25.747482,26.63409,26.411695,24.649748,24.366323,24.911354,23.741663,23.307781,20.872271,23.223616,23.719019,21.070816
106.25627,206.58325,793.64313,264.26083,183.05136,390.87589,263.93756,223.69186,178.85515,262.99448,293.80862,246.17114,255.02441,248.27484,447.17886,302.94812,312.37253,389.59781,422.7829,525.034,347.85425,388.99823,316.21292,321.84521,324.58972,209.32893,445.50949,284.84961,188.40315,210.26396,188.67609,139.93173,140.12515,259.29996,133.47501,121.6701,160.35269,129.39087,142.72083,116.1671,145.00104,105.53789,123.11457,105.50419,90.479431,87.944069,85.175461,107.3588,91.987564,92.665085,74.680725,72.671761,73.543404,86.9617,69.45974,65.981903,76.269684,61.873726,68.140015,58.500496,57.028763,52.067444,42.977089,44.86512,40.907681,37.893444,35.757603,35.803364,35.604794,31.904852,31.653713,35.424644,31.416094,28.353497,28.087305,28.853117,27.890959,28.883528,25.05125,27.785028,24.850618,26.780575,24.31292,24.610767,24.268406,23.944435
205.07193,267.49319,674.84094,329.51169,176.49724,225.44427,447.05283,312.90933,218.78676,215.70969,304.02933,336.29022,248.14857,273.76895,652.31506,366.12607,269.83847,261.68054,528.185,418.59866,573.91547,313.39401,379.89365,248.55264,375.86588,366.67789,243.74448,204.53401,168.70743,250.29353,190.07469,170.02411,186.51723,226.66164,123.15352,91.214134,184.74586,87.534729,113.68889,119.26805,114.33122,104.89417,106.46017,114.83467,88.08036,89.583389,93.425758,146.40553,97.140244,85.474861,89.955437,79.726189,88.369568,78.257538,62.620342,68.385498,52.522865,57.451817,61.879635,62.282101,56.374405,55.510658,51.967201,36.555401,44.391399,44.903996,36.141842,37.735584,33.217804,33.498772,32.182453,32.117393,26.278851,28.674971,26.390575,28.353922,24.543499,24.909571,26.656303,27.942377,25.534319,26.016203,23.232115,24.553324,24.893028,23.507591
166.70547,265.76678,696.39667,257.15759,386.00098,237.79025,426.95007,173.82697,136.70906,150.7901,258.02194,325.61212,163.17375,299.78897,414.05405,356.76331,237.90479,343.72681,578.10236,540.85577,372.33591,386.52066,333.0036,230.94389,316.44464,391.81348,377.67868,181.95728,147.17337,257.32047,221.39296,146.75789,182.35591,205.47079,118.42416,146.71628,123.7936,153.46533,138.58928,99.723541,115.76941,107.04445,99.227806,95.216461,96.447319,102.56976,95.806625,116.4369,85.228226,100.79197,93.510254,97.840004,66.967674,79.070511,83.892731,65.17453,70.019958,62.464012,53.216621,47.357502,53.803467,46.293827,45.856167,45.389465,39.110485,36.081245,36.521679,31.937822,34.166748,32.786472,30.264523,33.670357,29.926472,28.628607,27.274881,26.880674,25.384295,26.572855,24.34247,24.222757,24.273083,25.246223,23.978037,24.32571,22.72364,23.480009
193.95522,247.27048,867.64581,292.9129,301.31931,319.75305,296.61911,259.99127,216.6646,382.68329,358.52209,315.86642,445.60739,309.71756,484.01892,292.20673,313.117,306.62637,204.28975,764.33673,506.10086,293.64093,325.31326,273.73752,305.4115,342.31915,348.78247,185.18686,166.31425,241.02911,253.42703,130.62137,148.03116,246.35194,131.77985,132.06795,154.48137,105.97213,101.78671,121.20405,111.35238,114.28994,124.3419,83.208855,106.28728,92.673241,91.345383,115.21064,92.720505,94.044853,93.925926,95.948318,70.548973,81.071991,61.925938,67.361053,65.171036,62.15638,61.831791,62.184368,48.0354,48.163757,52.625099,38.581326,43.278103,35.646137,37.24036,33.198677,33.68763,32.583809,31.211897,31.103481,29.775639,29.572527,26.381983,27.30784,27.762999,27.012129,25.729479,25.297876,25.241117,25.445026,22.855139,22.918734,23.937544,23.71032
