A0,A#0,B0,C0,C#0,D0,D#0,E0,F0,F#0,G0,G#0,A1,A#1,B1,C1,C#1,D1,D#1,E1,F1,F#1,G1,G#1,A2,A#2,B2,C2,C#2,D2,D#2,E2,F2,F#2,G2,G#2,A3,A#3,B3,C3,C#3,D3,D#3,E3,F3,F#3,G3,G#3,A4,A#4,B4,C4,C#4,D4,D#4,E4,F4,F#4,G4,G#4,A5,A#5,B5,C5,C#5,D5,D#5,E5,F5,F#5,G5,G#5,A6,A#6,B6,C6,C#6,D6,D#6,E6,F6,F#6,G6,G#6,A7,A#7,B7
227.99,179.985,855.393,660.686,141.347,172.924,955.701,599.084,318.248,255.43,136.323,262.263,210.174,198.752,395.752,273.394,364.56,572.574,217.519,393.353,550.974,355.004,318.482,497.367,256.497,365.022,513.575,249.04,166.167,188.803,226.984,159.375,143.127,116.49,142.44,198.478,139.299,107.533,131.495,121.732,111.628,98.423,103.914,86.7241,90.5401,73.0351,66.683,82.8957,72.8163,73.4441,61.271,61.5524,63.4162,45.2762,50.8791,55.8496,39.7215,42.6156,37.8112,39.8985,31.4215,40.1936,33.5067,31.0107,29.119,35.5265,30.9683,30.1158,29.3042,26.2272,29.681,27.9974,29.2315,27.5672,29.62,27.9622,26.6006,26.6652,23.2337,23.7339,22.8372,22.3759,21.9928,20.5311,21.6644,21.6488,
521.193,171.242,716.657,400.031,382.828,524.058,408.437,669.432,207.269,162.063,266.951,233.122,199.452,189.109,430.745,238.014,231.321,571.258,234.434,385.062,509.215,271.81,417.624,418.977,326.552,222.539,241.121,321.22,375.142,412.637,246.468,159.657,152.616,165.109,111.353,156.157,146.119,141.436,105.753,87.876,117.125,137.185,107.623,70.6562,111.245,94.1885,64.4147,87.7905,77.9339,79.6757,58.1537,59.3922,60.0164,51.9409,56.4183,59.8024,54.8548,50.5492,43.498,38.4344,43.3728,37.487,40.0458,36.0844,34.2312,35.7933,34.9736,29.2492,32.8113,31.3649,29.086,31.6932,28.2272,31.6901,29.7842,28.818,26.956,29.0675,29.2684,24.5009,25.223,22.7476,24.7134,23.4685,23.1927,20.9998,
360.522,372.997,728.817,331.717,344.124,487.545,760.786,785.32,314.711,176.401,231.427,131.807,245.118,293.444,482.951,228.654,354.863,435.75,254.569,362.994,455.44,369.827,400.562,295.152,226.918,175.461,232.658,132.111,114.026,530.347,575.643,161.095,136.583,177.513,137.325,175.393,201.942,115.533,114.121,102.764,109.895,152.223,90.1874,106.331,81.56,80.846,87.965,81.6903,90.9938,85.9842,68.9011,81.4395,58.1257,60.3009,58.7194,64.5835,45.8196,51.4601,45.3783,42.0118,40.8787,40.0113,38.3034,35.195,32.7962,32.0758,35.2519,30.4028,30.6162,30.7581,26.486,28.5258,29.1919,28.8562,30.9512,27.3478,27.775,25.7719,26.0266,24.1678,22.9003,23.8438,22.4201,22.4398,22.1136,20.7921,
354.364,331.641,582.402,337.733,229.681,522.987,444.159,799.523,234.597,125.12,155.278,240.813,187.538,344.143,390.332,149.643,158.348,619.025,328.857,425.36,509.064,365.484,391.632,417.332,250.553,200.96,289.796,137.75,140.522,156.677,674.102,222.838,114.779,176.12,153.431,157.691,177.272,113.031,98.314,105.538,102.91,115.628,93.6151,111.219,96.8104,95.0833,75.8647,74.8165,80.205,83.06,64.3617,73.8757,62.5965,63.5109,53.8908,62.1395,45.0112,44.4337,40.7507,40.8051,38.3348,35.6363,37.5319,33.8783,32.068,33.0455,28.4387,30.6905,28.2584,27.5977,26.576,28.3556,25.7534,28.8393,25.9459,27.3988,26.49,24.1089,25.7412,23.635,25.0612,23.0069,23.7995,22.1041,22.142,21.5344,
343.569,211.469,580.073,508.92,613.409,347.138,350.208,688.71,393.445,228.347,263.583,246.67,261.328,156.072,469.472,300.931,209.029,742.966,243.794,450.807,650.951,253.968,168.645,316.909,179.497,183.547,279.803,175.64,143.249,179.911,396.801,317.523,190.199,141.179,137.167,165.298,243.804,111.055,123.196,91.2094,82.6867,112.481,111.299,81.1868,87.2217,105.493,70.0322,74.1281,72.651,84.8272,67.1649,75.718,58.6484,47.8655,49.0543,57.5359,50.0049,44.1873,48.104,43.7065,32.1698,33.0579,37.3245,34.3527,33.1491,32.4211,31.1505,29.9248,31.2462,31.4063,28.2706,28.5636,29.2315,30.0971,30.3818,29.4546,25.8743,27.4388,25.7125,26.6855,25.1755,23.5876,23.9192,23.2975,22.8373,23.4443,
284.24,454.074,812.382,421.072,364.989,611.752,840.175,1150.85,218.636,116.116,178.177,207.798,301.503,203.017,397.977,328.017,220.197,451.809,201.634,326.149,443.903,254.779,286.624,267.808,186.531,202.742,243.995,154.677,164.322,195.547,225.477,219.267,135.038,157.09,134.655,133.298,194.524,102.204,124.126,90.5892,77.5272,89.4167,80.4767,92.6286,90.3503,79.1036,53.5501,74.5246,68.9773,57.6789,53.3539,56.6503,52.6294,54.6125,50.4367,48.592,43.6685,43.7797,36.0327,32.1989,33.3792,35.5098,31.9662,29.6828,26.6169,29.4152,27.1877,28.5003,24.5917,25.0053,28.5791,29.5289,28.5324,26.5053,26.6557,26.5894,27.1447,28.4043,25.5547,24.8386,24.7345,23.7868,22.7035,22.0757,21.2865,21.1907,
354.962,441.868,911.157,270.34,359.829,261.531,845.63,1104.06,326.717,390.383,143.098,274.471,261.301,244.199,374.467,334.93,425.418,605.148,175.856,407.11,650.309,274.415,212.254,376.037,273.306,234.892,279.726,171.08,126.607,140.939,202.831,141.98,109.453,188.938,147.466,157.231,153.826,98.256,120.665,105.066,115.299,92.5217,93.5313,88.0764,102.336,85.3091,69.4969,72.083,74.5958,69.4747,46.4015,58.6038,60.121,51.5658,47.8801,50.0712,45.4142,45.8862,37.9546,36.8794,40.0812,32.2945,36.3378,34.3343,33.12,34.7755,32.7958,29.1484,31.6523,30.0863,29.5369,30.2081,24.8658,31.103,29.9475,28.6271,26.9658,26.591,26.541,25.0894,24.8416,25.1618,23.8484,24.367,25.345,24.6415,
536.421,468.663,793.248,240.086,342.119,450.532,633.691,1182.95,186.249,259.052,268.608,243.368,192.077,180.249,508.084,108.082,191.799,758.375,194.691,424.299,603.085,237.617,315.399,325.159,175.236,253.122,262.178,178.733,110.747,208.985,240.676,115.656,133.486,128.212,108.851,156.359,192.399,102.426,127.593,74.1511,84.992,95.2929,89.6212,78.5066,82.2,96.1473,62.2632,78.2376,72.4848,59.5755,51.5644,55.3651,43.2517,48.7194,37.4692,48.1186,45.7123,41.0902,32.5052,38.9229,34.4544,35.1909,33.9867,32.3247,28.0104,27.9844,29.9549,31.7708,31.5507,28.7065,27.6908,30.3771,25.4559,26.7126,27.511,25.5748,24.9496,25.7312,24.9465,23.9016,24.5066,21.1841,20.8799,23.1761,22.8048,20.9439,
498.285,411.594,585.563,176.227,387.067,364.905,431.471,987.56,388.538,215.4,183.155,236.594,245.152,211.049,421.136,196.076,348.983,735.772,235.464,462.317,632.577,224.216,322.961,474.641,282.524,228.824,302.899,118.866,131.145,309.766,215.116,197.044,124.046,182.796,107.689,146.645,249.546,134.515,131.721,111.121,113.298,95.6021,81.4468,85.4828,98.7049,104.476,69.737,76.2357,72.0772,69.9502,67.0682,58.0956,46.1171,58.0663,50.6068,53.3162,49.617,43.0825,40.3043,37.2266,38.1591,33.5072,36.9511,28.2494,30.1897,31.9896,28.6864,29.253,27.8605,27.4512,28.0449,27.5161,27.6632,25.5772,24.6766,26.9928,25.8826,24.4841,26.0847,25.3293,25.2964,22.7651,23.0167,22.0385,23.2341,22.9623,
658.268,553.745,824.282,355.217,305.254,204.432,201.948,896.503,201.452,189.932,200.799,187.864,233.025,289.698,447.282,198.298,213.394,734.339,287.594,462.719,546.025,429.833,466.489,319.716,274.191,162.195,184.799,158.818,166.073,221.901,233.339,157.605,156.496,138.307,115.697,169.331,204.513,100.917,105.459,103.346,123.154,85.4387,107.583,84.331,92.6465,94.0668,67.1606,74.4927,81.7298,55.6283,57.3953,49.9195,52.9007,46.7278,53.0713,51.6785,36.9911,40.2724,37.1185,39.7313,34.5563,33.3405,33.9846,30.4758,26.6156,29.2387,26.3607,26.2006,26.1836,26.5839,24.3655,26.8957,26.6326,24.1469,25.3044,24.5623,22.8958,24.1301,22.3514,22.3862,24.3455,22.4786,20.3346,20.7793,21.7319,20.5208,
819.453,365.707,813.13,480.595,287.826,508.967,392.476,860.588,225.666,308.952,168.921,202.559,235.068,212.922,356.487,173.953,279.013,681.86,132.197,367.848,577.571,311.531,389.829,440.827,220.193,231.865,253.563,155.534,122.028,218.442,171.852,106.242,184.412,130.282,111.388,189.681,216.969,96.3367,120.701,87.6651,102.203,96.5709,88.4965,73.1607,80.7377,87.1781,76.5776,61.1736,70.8652,66.8994,60.7729,47.0482,52.4973,53.7284,41.5706,50.0583,44.2513,36.6305,39.5301,37.2096,33.5249,41.0057,37.5227,35.1492,29.4873,30.3238,29.1486,33.9704,31.9849,26.6104,27.3269,27.2472,30.232,29.5892,24.8358,25.9987,28.0282,27.9098,24.5585,22.9168,25.6345,22.9035,23.4161,23.7307,23.89,22.9827,
261.692,533.46,716.029,193.241,220.375,430.126,543.331,876.128,294.586,293.73,258.004,165.639,205.379,241.527,368.978,230.092,290.496,508.948,188.199,338.211,465.741,325.589,474.868,438.8,267.342,236.225,245.997,147.72,174.925,123.324,267.001,144.08,126.185,156.945,203.026,257.624,200.534,126.831,113.58,104.395,120.656,99.0137,89.9259,71.2838,90.5333,81.5719,75.9126,78.8329,71.026,59.3878,64.2935,64.1155,67.3678,51.7342,57.9276,53.3566,55.8948,38.6402,44.208,37.3226,42.7157,39.5373,35.0913,29.2298,30.0134,31.3927,30.7182,30.301,30.728,27.3204,31.1777,30.8714,28.4227,27.0364,29.7137,27.2487,27.2293,27.6991,25.3891,24.2533,23.8893,23.4859,24.8923,24.4291,22.4704,22.5916,
284.369,271.557,904.43,489.48,365.867,187.361,633.801,701.841,263.86,374.871,146.721,215.186,286.719,377.961,388.764,104.867,290.798,529.367,335.913,430.985,547.18,360.152,283.093,350.538,279.318,298.479,257.866,126.326,134.039,132.296,234.169,188.17,179.814,154.019,119.486,272.548,158.716,120.69,106.183,115.454,114.303,94.8889,86.1669,81.2378,98.958,92.6311,77.6159,86.4507,79.9781,71.4971,73.0431,69.0184,57.8569,56.3688,64.2858,50.0925,43.8815,48.4271,47.6922,42.0133,37.167,44.067,38.9225,37.8224,34.7947,31.797,32.5333,32.4194,30.0478,28.8438,29.3691,31.1179,29.4677,28.5024,27.5839,26.8745,27.7749,28.0646,24.3042,24.4445,23.1157,23.85,24.2269,22.001,23.1213,22.9526,
176.51,408.263,612.935,432.458,270.764,335.183,815.154,862.52,123.388,147.497,178.049,271.337,252.715,165.337,420.541,206.67,432.671,462.256,215.51,377.692,564.847,341.228,551.612,386.803,228.012,255.599,240.21,120.791,148.782,130.637,216.715,190.638,144.049,184.392,178.213,200.282,171.48,103.697,128.771,102.396,119.2,94.3605,109.111,100.431,102.465,93.8959,84.4865,95.2671,79.9158,72.5999,76.7636,70.0617,67.1893,62.6135,56.0462,46.9234,48.8668,43.9924,43.4436,40.453,43.2231,38.5934,38.4748,35.7396,35.3315,36.6327,36.2278,37.003,33.0095,32.0984,33.2279,31.4647,30.6236,30.8617,30.5124,29.6747,27.2269,30.1569,25.8574,25.4779,24.9406,24.6564,24.9443,24.3982,23.0985,22.6479,
314.348,497.093,1363.59,825.734,498.137,389.65,541.211,331.21,259.082,178.075,170.145,123.496,362.157,278.663,429.563,164.279,289.568,741.675,190.806,452.277,694.489,278.981,344.545,380.496,269.589,225.812,234.953,102.326,133.81,117.67,207.599,130.223,77.2702,145.326,179.295,269.921,164.944,110.144,113.273,95.6836,103.64,121.795,91.2758,96.3255,122.637,100.883,74.9959,77.2506,79.5182,76.7642,66.5177,68.5083,61.3936,51.3956,63.3476,54.587,48.5556,48.1672,44.5146,44.4433,42.0298,43.4378,38.2025,34.5936,33.6787,35.0923,36.7379,33.1641,28.8197,33.6026,31.7404,34.8942,31.417,33.7833,31.26,28.6951,27.2776,28.7756,27.0658,26.7221,25.7328,26.1183,24.6267,21.5971,22.3491,22.4142,
656.572,752.619,785.95,323.239,273.543,366.487,547.48,310.442,265.217,190.294,172.134,272.111,137.623,348.174,432.747,218.019,241.505,533.206,237.435,354.733,435.956,309.386,288.227,255.04,398.199,218.71,328.209,163.745,111.222,257.738,251.256,143.866,149.285,165.709,120.526,198.165,192.602,106.974,145.589,94.5329,86.5876,116.693,89.9527,82.4262,104.207,111.295,79.8905,81.0302,71.7767,72.0327,74.2636,63.8175,62.1084,62.8334,59.0276,65.0603,52.0416,51.7038,54.1021,38.8764,36.9563,36.0039,38.796,38.0529,35.9419,37.3136,32.8313,34.1944,33.9541,30.5339,32.2326,36.7976,35.5504,34.8905,31.7758,30.9365,30.4524,30.9786,29.5661,26.2214,25.0075,24.6953,24.5162,24.8785,25.3474,22.5586,
755.345,644.112,921.855,452.398,470.909,690.705,593.355,406.747,220.83,109.47,192.72,162.587,336.839,282.973,422.937,219.575,331.167,494.624,280.255,386.753,489.095,363.783,274.924,389.169,216.795,249.074,288.119,193.5,129.484,196.035,188.057,178.455,174.852,169.965,90.3862,122.516,203.277,122.166,90.2505,83.5577,91.7554,112,87.5695,74.4563,107.061,67.5985,70.4514,79.2462,58.9984,79.0219,60.1612,53.8201,52.8009,49.019,48.1955,49.0623,48.4688,44.3487,41.4585,39.7272,40.6586,39.0141,38.63,30.6937,33.2101,34.6144,29.062,29.7459,30.977,34.4773,32.6889,31.1182,30.3399,28.7585,28.6511,28.6522,27.8177,26.5623,28.1669,28.791,24.2767,23.0564,23.4381,22.1111,22.968,22.3479,
403.201,378.749,826.652,361.404,623.902,530.347,467.962,496.378,356.845,179.007,125.652,267.959,353.072,425.213,423.084,328.884,319.219,686.171,268.404,449.658,627.26,294.146,273.285,250.537,202.045,236.922,295.485,130.544,114.535,202.635,244.736,143.847,133.953,173.726,112.235,162.464,261.354,140.558,129.624,112.026,101.356,101.785,64.0702,91.6419,88.7502,68.2514,77.1473,82.1644,92.3953,61.3874,62.2193,56.8509,50.9582,54.4081,58.9543,60.9849,53.0497,42.7606,49.2533,43.2411,40.6088,42.1168,42.4118,36.2583,35.1405,32.0335,29.9423,28.2163,31.4241,29.8083,29.032,31.7025,30.9767,27.5351,31.4967,30.235,27.3046,28.3365,26.4897,28.0094,25.5897,26.3236,26.1394,24.5349,24.5946,23.8766,
964.024,613.154,756.02,425.561,218.132,454.642,713.734,771.384,202.943,214.16,216.631,121.613,205.341,207.247,479.449,285.893,253.354,674.468,271.756,442.15,569.123,321.429,240.699,279.147,203.583,156.553,191.42,124.273,160.462,174.198,238.757,158.142,126.678,146.219,99.2429,130.475,264.373,125.684,139.567,87.0577,95.2985,76.9866,83.2353,70.7316,85.2691,94.346,62.6519,81.6784,81.1236,71.907,57.7551,77.1659,54.2464,54.522,59.292,63.4597,50.1841,46.0951,44.7009,38.8716,41.2627,40.6842,37.9405,35.6109,34.227,36.2313,32.074,37.3522,30.4597,30.3985,30.861,31.4775,30.5851,28.6179,29.6198,30.0688,29.8037,28.2919,24.8513,28.3988,26.6596,24.1444,23.7537,22.9341,22.497,21.6932,
440.319,543.474,774.368,281.138,461.013,252.646,521.072,910.293,459.149,352.828,166.923,202.489,206.309,316.397,558.688,231.707,196.559,671.037,267.757,432.747,592.426,256.017,322.817,209.767,140.066,250.642,256.899,101.49,171.351,191.861,251.979,160.305,138.991,182.544,132.543,106.007,301.028,158.344,105.249,106.845,91.1473,82.0034,108.621,70.5944,75.0136,92.3768,69.7007,70.11,83.1852,82.1167,70.9931,67.3146,55.6007,68.4428,65.6085,55.8814,53.6026,44.4718,44.2999,43.9272,44.4206,39.6647,38.517,34.9189,35.8806,32.2202,27.7874,31.9264,27.0568,26.2378,28.6238,28.7771,30.6552,28.3397,23.8001,29.7388,27.8962,27.2451,25.2672,24.1966,23.7507,21.5155,23.5789,21.3604,22.1132,23.1768,
796.018,425.581,803.611,298.734,259.357,297.572,1241.58,747.879,278.124,276.744,160.27,204.535,257.6,272.757,366.895,216.345,200.451,681.867,274.2,436.572,541.187,282.695,160.327,177.021,211.13,239.756,223.162,164.553,149.914,169.319,216.025,116.802,122.018,208.98,91.8058,117.113,271.135,104.939,102.53,98.1606,103.481,104.651,92.3664,62.391,83.8471,89.2506,59.611,77.7719,86.9742,72.4764,69.5242,72.1766,51.3215,62.4972,45.7506,52.623,50.4166,42.7399,43.3921,38.4105,39.8621,39.1058,36.8225,32.4232,32.7655,35.3527,33.8059,33.3001,32.7948,33.2207,29.3191,29.0411,33.31,34.8763,30.8955,28.4502,27.6569,26.7502,27.9689,25.9551,24.3644,24.2032,24.8272,24.325,23.449,23.349,
686.328,530.573,619.407,448.921,306.789,576.982,959.92,1409.96,283.633,267.797,246.988,293.814,289.469,170.131,481.455,200.143,214.358,545.295,317.66,382.351,414.739,299.107,134.811,233.17,207.376,176.458,193.811,117.391,151.768,171.184,262.751,173.352,102.036,159.751,102.327,135.667,206.842,88.4985,121.062,113.398,92.8045,94.0955,82.989,70.069,85.0768,78.9197,50.3447,65.6957,86.6004,70.546,48.2099,52.6574,54.7339,55.3326,51.5666,54.0529,55.7945,39.2128,32.0674,39.6533,36.3118,38.5558,34.8354,32.0608,27.0098,32.0621,26.5017,26.6006,29.0391,26.8926,28.3707,29.4,30.4479,27.795,27.8654,27.9637,29.6332,26.5651,26.3544,27.1566,23.6463,23.2145,23.6913,24.9086,22.6312,21.5578,
479.136,503.195,744.318,208.984,101.16,358.215,661.338,1314.02,283.968,160.644,224.251,144.422,420.685,332.713,453.9,232.338,201.815,541.581,235.43,345.637,415.619,245.634,266.243,135.372,154.804,399.778,218.096,150.778,154.354,235.136,179.012,116.661,107.76,142.79,103.238,92.4557,193.035,108.208,103.856,102.794,92.1054,79.005,83.2248,56.8533,70.7502,72.7364,63.9891,93.3775,63.5372,63.145,60.3684,64.6341,55.6838,58.7317,53.0513,47.4461,41.7677,42.968,36.3378,39.9822,31.5167,37.5543,30.4061,28.9193,32.9364,31.8522,29.0785,29.1441,31.0269,28.5459,25.8973,28.832,26.2353,26.7868,27.7547,24.1995,24.6938,25.9588,22.9848,24.738,22.8263,21.6042,22.361,21.1429,24.5831,23.0352,
629.738,615.647,872.921,350.603,258.03,426.711,776.729,1150.07,269.496,192.153,111.669,204.045,234.954,293.115,424.963,229.676,183.679,687.118,277.966,436.354,522.564,252.671,305.589,130.675,179.446,432.536,409.232,126.111,155.025,228.88,235.785,122.098,122.254,141.191,109.264,117.181,210.261,114.038,114.279,103.076,87.86,98.999,79.9541,92.4355,77.1016,70.9854,66.5058,66.4548,60.9407,70.1558,53.0006,59.8937,48.9961,44.3448,50.4564,44.5921,42.1084,46.0879,42.0185,39.9665,35.6066,37.0633,34.2336,34.0819,33.3892,33.4906,32.2806,27.7362,28.2513,28.2872,26.5678,27.3025,31.1572,28.7483,25.0268,26.8987,26.2124,26.5499,25.8314,24.0711,24.8589,26.4958,22.8344,23.1425,24.4563,22.6585,
453.86,597.081,867.773,439.494,227.473,391.839,358.567,1025.65,102.054,292.969,63.9415,202.224,187.236,401.782,334.177,227.573,287.919,782.766,197.988,459.141,717.579,248.187,186.101,158.165,67.9767,225.229,567.226,134.924,117.318,216.629,224.406,155.994,114.933,152.561,123.43,133.951,200.293,143.125,107.807,69.0496,94.5712,119.756,70.7103,91.3275,80.4546,92.5055,72.5718,70.6712,72.2462,63.7264,65.6291,62.7387,56.3917,55.7908,51.1103,53.2557,45.2382,40.8767,40.999,37.3987,42.1922,40.0762,29.1299,31.8556,29.2416,27.7113,26.8278,26.9257,28.6002,25.8847,26.6128,28.4321,28.1768,26.6295,27.48,26.9554,28.6989,28.6447,27.1861,24.4277,23.5751,21.2361,20.5956,21.4663,22.068,20.8346,
452.099,401.273,914.096,370.74,230.152,502.658,598.78,853.653,433.518,331.424,193.654,185.071,318.318,203.86,454.677,205.927,216.455,765.172,339.528,501.422,651.774,322.941,224.665,180.007,242.371,165.274,262.046,144.371,86.7836,218.227,242.751,198.78,109.966,185.173,88.2231,163.322,247.818,107.983,145.7,86.2514,94.5835,105.102,69.7324,95.0821,89.7095,109.071,65.4278,63.5283,71.8137,65.8776,67.4606,61.7714,49.9789,63.2632,51.1964,52.8285,50.4146,48.2574,49.4259,41.2153,45.469,37.5651,34.9778,31.7389,36.1535,35.246,34.8278,31.4822,33.9294,30.5888,27.0009,30.5072,27.8801,29.4188,30.9779,27.6769,27.4142,27.1897,25.9984,22.4303,23.426,24.1805,23.9708,23.5341,22.7994,22.8741,
286.458,613.328,745.634,489.179,389.476,546.874,712.898,475.966,189.776,263.781,140.163,192.217,309.459,497.049,356.022,181.996,368.466,930.565,361.009,619.543,776.451,354.735,173.838,174.612,127.932,189.842,301.924,133.808,161.476,178.826,203.26,160.626,143.186,163.431,117.128,163.784,176.405,95.0201,137.472,74.0882,76.7183,71.5251,78.4156,71.3056,85.9663,99.7004,68.9276,68.661,64.2245,65.1226,56.2254,63.831,61.4705,59.7844,50.976,64.7359,48.2421,46.311,42.5595,36.9796,38.5283,40.5215,39.6372,35.1095,36.8411,35.6443,27.7827,30.4365,27.74,30.0974,31.7021,32.5557,28.3731,33.5496,31.839,32.5399,29.3324,30.683,27.7247,24.5327,23.4998,25.2156,25.9621,23.743,23.2366,22.3757,
403.722,298.995,975.272,358.466,330.51,466.649,294.118,365.327,357.61,109.566,247.187,249.928,219.559,400.911,515.368,215.036,194.598,961.844,256.175,552.878,797.968,277.235,166.794,220.503,129.068,142.345,308.237,118.019,157.372,222.364,215.545,134.21,126.307,159.392,137.818,219.478,204.517,104.252,113.447,73.9303,72.0945,107.228,75.4007,71.526,88.7208,110.893,90.0467,72.9394,64.2992,66.0033,56.9447,57.8845,55.4147,53.2794,54.5127,53.9921,43.8038,45.2848,43.7826,43.3548,40.547,46.6484,33.5551,38.2718,36.9028,34.3472,32.5412,33.5924,32.411,32.6795,35.1677,31.5064,32.1028,31.6926,29.8621,30.5041,32.8989,30.8361,27.1821,27.9364,28.3687,26.3589,24.6915,23.9036,23.3745,26.0289,
460.988,508.898,729.403,226.197,311.325,704.133,983.914,473.145,296.254,250.467,165.678,138.291,370.23,329.09,404.063,240.168,425.763,533.779,269.417,420.017,581.808,269.686,252.795,163.515,180.211,392.825,357.112,108.152,109.993,142.911,239.522,100.24,126.703,138.55,107.267,105.813,120.891,120.533,156.447,82.0879,92.986,77.2067,106.331,65.8867,110.826,90.372,65.2228,75.7289,67.5091,89.8108,72.2383,58.9243,51.8914,54.452,58.1971,52.5546,50.5944,45.2059,39.3617,37.4183,39.8941,40.067,35.7813,29.2042,31.9842,28.8802,27.0346,28.4083,29.6914,30.5789,29.3701,27.5656,32.652,31.0139,30.8736,29.0081,32.3555,26.7093,27.2324,27.1016,22.8307,24.5714,25.2428,23.3806,26.1718,24.0742,
120.526,401.05,808.088,307.089,169.279,470.722,925.004,674.34,272.878,347.209,212.251,292.594,195.177,213.528,422.919,264.207,579.596,722.342,348.427,524.717,679.079,268.557,238.102,201.872,153.324,411.293,242.368,129.348,170.639,149.891,264.975,145.465,125.002,120.986,138.455,203.428,179.311,119.406,114.582,85.486,74.4789,107.537,90.4865,73.2517,97.606,87.79,68.5266,84.8032,78.2921,68.7794,73.5727,60.8306,57.2831,56.4648,52.9701,55.7207,48.542,43.1349,41.8753,34.4859,39.6607,37.0075,34.209,32.8728,32.0426,31.4848,30.159,27.9796,34.3477,32.8823,30.4778,28.1603,29.9893,29.1276,28.4913,29.1648,29.2477,24.746,26.8575,28.3316,24.0922,24.309,24.2962,24.407,24.6479,23.5467,
248.277,257.499,785.89,357.738,542.523,531.71,753.322,422.854,221.106,262.402,138.874,148.456,291.108,368.551,497.934,267.178,257.889,843.425,165.976,459.474,748.676,167.302,176.064,307.827,151.591,302.114,347.701,121.355,112.356,192.48,236.663,170.688,156.164,135.954,145.538,154.634,167.136,131.997,137.975,101.611,88.2953,111.179,71.3269,67.1813,97.4235,117.096,77.4038,71.213,79.1684,66.4082,62.0018,55.4981,60.6675,63.1532,48.703,54.2317,46.7594,38.4711,42.2865,45.4763,38.5056,33.1868,35.2126,31.6092,33.6544,36.5781,30.7206,29.0179,32.0167,32.761,27.3775,28.2974,28.6513,28.4832,28.6447,31.0319,29.1529,25.9797,26.565,26.9807,28.8067,23.4654,25.8682,23.4517,22.6099,23.4907,
589.811,818.234,838.728,544.987,241.859,345.505,605.902,471.171,206.392,101.746,176.107,153.55,388.187,386.985,412.834,170.878,307.721,772.32,234.404,483.886,691.788,257.451,158.28,225.881,184.198,223.34,391.131,115.427,209.031,215.561,208.309,148.856,146.452,175.416,113.586,144.305,227.963,136.759,139.09,92.3492,85.1378,107.113,77.272,82.615,84.9583,104.314,67.7653,80.0568,76.9581,71.957,68.2157,64.0619,57.6346,55.955,60.6083,45.6399,47.0924,47.6149,38.4468,42.5421,35.1755,40.1592,37.069,36.9089,35.8845,35.0252,29.7867,29.327,26.8494,28.1617,29.163,29.5972,30.5195,32.153,33.1046,30.9795,28.3618,28.107,25.9103,26.6841,23.5906,26.7775,24.1177,23.7758,23.7751,22.804,
239.466,200.645,634.121,275.28,216.367,494.235,709.929,400.892,250.508,92.128,118.986,193.56,169.194,385.09,524.397,76.5801,311.275,667.247,183.345,438.548,667.583,320.388,248.936,207.049,160.849,248.906,489.273,173.914,117.472,114.333,290.879,135.969,175.401,137.462,109.379,165.681,193.218,128.715,145.204,106.093,108.881,119.834,105.299,85.8975,98.7209,93.4229,84.414,91.2054,79.6034,80.2249,73.3744,57.5283,54.0614,53.7278,47.4301,58.7156,50.2068,44.9714,41.8456,42.5889,37.648,35.8186,34.6724,33.7524,32.849,33.0548,37.1662,31.4898,26.129,29.134,30.4968,29.4985,27.7214,27.0908,28.6472,27.8846,28.4134,27.0744,26.4314,23.4207,22.2983,23.9216,24.339,22.2715,21.6378,22.4434,
491.125,402.325,731.173,495.884,181.06,244.147,528.021,573.048,269.292,184.397,177.497,192.602,404.25,549.666,387.624,257.394,213.166,789.447,344.865,524.284,668.604,311.22,152.51,172.869,160.919,254.337,573.681,146.078,106.541,183.077,186.099,135.961,143.994,107.96,136.366,137.154,128.912,119.714,134.325,112.113,91.6695,80.2426,109.788,88.9143,83.4697,80.8153,77.0234,71.3479,67.5861,82.6826,63.9684,69.3777,58.8401,46.1531,55.8433,49.0723,54.6107,44.1964,40.9483,38.8651,42.5828,41.1081,36.3003,30.1254,31.5413,35.8475,29.7738,29.192,28.0143,31.3706,29.7272,31.8507,30.3043,29.7735,29.2902,26.9153,25.752,25.5134,27.2601,25.0708,24.4673,22.8743,24.2235,21.3766,22.2618,23.329,
523.177,580.344,914.85,356.289,173.193,411.939,513.425,524.841,190.059,208.125,239.338,322.358,291.663,736.335,460.297,169.58,156.344,658.038,127.878,352.12,570.042,284.589,135.642,185.973,153.204,173.513,553.88,115.419,138.948,288.715,231.916,119.08,163.674,152.656,103.56,149.194,172.714,128.656,101.054,102.164,124.353,96.7085,68.761,74.1327,86.6419,100.68,64.122,65.9549,71.0734,62.7915,69.2224,55.8619,52.9925,54.6599,54.2778,43.3215,46.2242,40.8273,40.7676,34.6175,36.8268,35.0571,35.196,31.4884,30.4435,34.7072,27.9136,29.0092,31.1484,29.1828,26.7994,28.9543,28.4469,28.3868,26.1262,27.0162,27.2417,27.6046,24.1469,23.4045,23.9632,24.3044,22.7903,23.1839,22.9457,22.9792,
